DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
7/29/1971,3.63,0,0,0,22.5,0,12.6,9
7/30/1971,5.58,0,13.5,0,22,0,11.5,6.8
7/31/1971,7.96,0,3.7,0,19,0,13.9,11.1
8/1/1971,6.25,0,2.9,0,17.1,0,12,7
8/2/1971,7.67,0,0.3,0,21.7,0,10.2,5.5
8/3/1971,9.59,0,1.7,0,18,0,14.7,13.4
8/4/1971,6.92,0,2.7,0,21.3,0,14.6,13.6
8/5/1971,5.37,0,5.1,0,20.6,0,13,11.5
8/6/1971,7.67,0,0.7,0,16.5,0,12.5,11.9
8/7/1971,7.67,0,0,0,17.4,0,8.5,6
8/8/1971,12.25,0,0,0,20.9,0,13.8,13
8/9/1971,8.17,0,2.8,0,19.5,0,14.5,14
8/10/1971,7.58,4,0,0,17.6,0,12.5,12.1
8/11/1971,6.17,0,5.9,0,18.6,0,12.1,11.2
8/12/1971,6.29,0,3.8,0,17.4,0,13.4,12.5
8/13/1971,5.79,0,8,0,18.1,0,13.5,13.2
8/14/1971,13.08,0,9.3,0,14.2,0,11.6,11.6
8/15/1971,5.63,0,0,0,17.4,0,8,5.1
8/16/1971,4.5,0,0,0,17.6,0,6.7,2.5
8/17/1971,4.21,0,0,0,17.5,0,6.5,2.1
8/18/1971,9.42,0,0,0,17.5,0,8.5,4.1
8/19/1971,5.96,0,0,0,18,0,12.7,8
8/20/1971,7.08,0,0,0,22,0,10.8,7
8/21/1971,4.71,0,0,0,21.5,0,10.7,5.6
8/22/1971,5.41,0,0,0,17.2,0,11.4,7.5
8/23/1971,3.5,0,0.2,0,16,0,14.3,14.6
8/24/1971,1.46,0,0,0,18.4,0,13.9,13.4
8/25/1971,2.79,0,0,0,18.4,0,12.5,12.9
8/26/1971,6.46,0,0.5,0,19.2,0,10.2,5
8/27/1971,11.29,4,0,0,19,0,8.7,6.4
8/28/1971,10.79,0,8.8,0,19.1,0,14,14
8/29/1971,11.04,0,0.2,0,18.9,0,14.6,14
8/30/1971,11.58,0,4.4,0,17.8,0,11.2,9.4
8/31/1971,14.67,4,0,0,20.4,0,13,11.2
9/1/1971,13.25,4,0,0,18.8,0,13.4,11.2
9/2/1971,12.04,0,2.8,0,20,0,9.1,NA
9/3/1971,2.83,0,3.9,0,15.2,0,12.7,11.8
9/4/1971,4.63,4,0,0,19,0,11.4,9.5
9/5/1971,5.04,0,0,0,18.4,0,4.2,3
9/6/1971,6.83,0,0,0,22.4,0,6.4,6.5
9/7/1971,6.71,0,0,0,20.5,0,10.6,5.6
9/8/1971,5.46,0,0,0,20.7,0,11.5,6.6
9/9/1971,6.08,0,0,0,20.6,0,9.5,4.1
9/10/1971,8.96,0,0,0,17.8,0,14,11.5
9/11/1971,8.21,0,0,0,17,0,14.3,12.5
9/12/1971,1.67,0,0,0,18.5,0,7,4
9/13/1971,2.54,0,0,0,21.5,0,10.4,6.8
9/14/1971,4.25,0,0,0,20.9,0,10.4,8
9/15/1971,3.92,0,0,0,21.4,0,14.3,12
9/16/1971,3.67,0,0,0,20,0,9.6,5.5
9/17/1971,7.33,0,0,0,19.3,0,15,12.3
9/18/1971,1.58,0,0,0,19,0,8.6,4.6
9/19/1971,6.96,0,0,0,18.7,0,8,2.7
9/20/1971,5.13,0,0,0,19.8,0,11.8,8.4
9/21/1971,2.83,0,0,0,20.4,0,14.5,13.8
9/22/1971,2,4,0,0,19.4,0,10,5.2
9/23/1971,6,4,0,0,17.3,0,12.4,11
9/24/1971,6.17,0,0.1,0,14.6,0,10.9,9
9/25/1971,6.54,0,3.1,0,15.7,0,5.6,1
9/26/1971,8.71,0,9.7,0,17.8,0,10,8.6
9/27/1971,8.38,0,0,0,16.6,0,7,4.5
9/28/1971,4.17,0,5.7,0,16.7,0,5,2.5
9/29/1971,10.79,0,0.2,0,19.4,0,7.5,NA
9/30/1971,7.41,0,0,0,22.7,0,15.2,13.9
10/1/1971,5.71,0,0,0,22,0,12.9,9
10/2/1971,4.79,0,0.9,0,19,0,13.6,9.5
10/3/1971,2.92,0,0,0,19,0,12,8
10/4/1971,5.17,0,0,0,17.1,0,12.4,9.5
10/5/1971,7.04,0,0,0,18.3,0,14.4,11.4
10/6/1971,10.79,0,0.1,0,20.4,0,11.9,8.4
10/7/1971,8.67,0,2,0,20.1,0,16,14.5
10/8/1971,9.75,0,0.5,0,16.4,0,13,11
10/9/1971,9.92,0,0,0,17.1,0,12,10.6
10/10/1971,16.92,0,5.3,0,19,0,12.5,10.5
10/11/1971,8.33,4,0,0,18.6,0,13,12
10/12/1971,7.33,0,2.1,0,11.3,0,8,5
10/13/1971,12.46,0,2.2,0,9.8,0,7.8,5.5
10/14/1971,6.38,0,0.1,0,13.4,0,2.3,-2.5
10/15/1971,11.92,0,0.1,0,14.7,0,3.7,NA
10/16/1971,6.42,0,2.1,0,16.8,0,10.5,7.2
10/17/1971,17,0,5.3,0,14.2,0,10.3,5.1
10/18/1971,16.62,0,12.4,0,14.7,0,9.6,7.1
10/19/1971,17.08,0,0.1,0,13.7,0,9.6,7.9
10/20/1971,14.21,0,0.1,0,14.9,0,7.8,4.8
10/21/1971,16.79,0,0,0,17.2,0,7,2.5
10/22/1971,14.46,0,0,0,21.8,0,14.8,12.6
10/23/1971,6.71,0,0.1,0,18,0,9.5,4
10/24/1971,8.04,0,0,0,14.4,0,8,4
10/25/1971,7.12,0,0,0,13.4,0,1.4,-2.8
10/26/1971,10.46,0,0,0,13.5,0,4.5,NA
10/27/1971,10.67,0,0,0,12.1,0,10.5,6.6
10/28/1971,13.75,0,0.2,0,13.9,0,8.8,2.5
10/29/1971,7.92,0,0,0,14.2,0,8.9,5
10/30/1971,10.71,0,1.4,0,14.3,0,9,2.5
10/31/1971,6.21,0,0,0,16.5,0,4.4,0.9
11/1/1971,9.79,4,0,0,16.6,0,11.1,9.3
11/2/1971,14.96,0,1.3,0,17,0,13.6,10.6
11/3/1971,9,4,0,0,16.3,0,9.6,8.8
11/4/1971,15.12,0,8.1,0,16.4,0,11.2,8.5
11/5/1971,11.96,0,0,0,11.2,0,8.5,7.8
11/6/1971,9.54,4,0,0,10.3,0,3.6,0.8
11/7/1971,13.92,0,2.5,0,13.2,0,2.5,-2
11/8/1971,15.12,0,0.5,0,8.5,0,2.9,0.1
11/9/1971,10.21,0,0,0,6.4,0,1,-2
11/10/1971,6.21,0,0.3,0,7.8,0,1,-3
11/11/1971,2.88,0,0.2,0,10.2,0,4.4,4
11/12/1971,9.08,0,0.6,0,10.8,0,7,5.6
11/13/1971,10,0,0.4,0,9.5,0,4.9,2
11/14/1971,7.58,0,0,0,10,0,3.4,-0.6
11/15/1971,14.37,0,0.2,0,11.9,0,5.1,6.1
11/16/1971,14.37,0,1,0,11.8,0,9.1,8.2
11/17/1971,12.17,0,11.9,0,13,0,4,0.5
11/18/1971,11.63,0,1.3,0,3.4,0,0.9,-0.5
11/19/1971,11.34,0,0,0,4.1,1,-0.7,-4
11/20/1971,13.13,0,9.3,0,12.7,1,-3.3,-8.8
11/21/1971,20.33,4,0,0,7,0,3.4,1.2
11/22/1971,12.38,0,0.6,0,8.4,0,0.6,-2.3
11/23/1971,12.5,0,0.4,0,9.6,0,3.3,NA
11/24/1971,7.08,0,0,0,8.6,0,0.7,-4.8
11/25/1971,12.42,0,0.2,0,11.8,0,1.1,-1.7
11/26/1971,9.21,0,0.1,0,11.2,0,8.5,2.8
11/27/1971,9.62,0,0.7,0,8.4,0,8.2,5.6
11/28/1971,9.04,0,0.1,0,4.4,1,-1.5,-7.8
11/29/1971,7.83,0,0.9,0,9,1,-2.5,-8.5
11/30/1971,9.08,0,0,0,7.7,0,0.8,-3
12/1/1971,8.54,0,4.8,0,7,0,2,0.5
12/2/1971,5.13,0,0,0,8.4,0,3,2.5
12/3/1971,7.41,0,0,0,10,1,-1.1,-4
12/4/1971,9.67,0,0.2,0,11.5,0,0.5,1.2
12/5/1971,4.96,0,0,0,9.8,0,9,7
12/6/1971,5.96,0,0,0,9.4,0,2.1,-2
12/7/1971,8.33,0,0,0,5.5,1,-0.9,-3.5
12/8/1971,8.42,0,0,0,8,1,-0.5,-5.2
12/9/1971,11.12,0,0,0,10,0,3.4,NA
12/10/1971,11.58,0,0,0,10.4,0,8,6.8
12/11/1971,12.29,0,0,0,9.6,0,8.4,6.6
12/12/1971,10.88,0,0.6,0,11,0,8.2,6.3
12/13/1971,12.08,4,0,0,12.4,0,8.6,5.5
12/14/1971,17.04,4,0,0,12.8,0,9,5.5
12/15/1971,15.37,4,0,0,10.8,0,9,5.4
12/16/1971,12.29,0,0,0,14,0,9.4,7.6
12/17/1971,9.17,0,0,0,12.2,0,7.8,4
12/18/1971,14.62,0,1.8,0,12.8,0,10,8
12/19/1971,19.33,0,2.5,0,13.2,0,9,6.1
12/20/1971,21.92,0,0.2,0,15,0,6.1,4
12/21/1971,15.41,0,0,0,12.6,0,9.8,7.7
12/22/1971,3.96,0,5.1,0,9,0,6,3.6
12/23/1971,13.13,4,0,0,11.3,0,0.5,-4.5
12/24/1971,16.42,4,0,0,12,0,0.6,NA
12/25/1971,11.79,0,1.4,0,10.8,0,10.4,8.8
12/26/1971,11.04,0,10.2,0,10.5,0,6.5,0.5
12/27/1971,13.13,0,10.8,0,8.6,0,7.7,6.4
12/28/1971,13.25,0,0.7,0,6.8,0,5.5,2
12/29/1971,14.58,0,0.4,0,6.5,0,4,1.1
12/30/1971,16.21,0,0.5,0,6.6,0,5.1,2.4
12/31/1971,21.04,0,0,0,7.7,0,4.5,2.1
1/1/1972,13,0,0,0,6.8,0,6,5
1/2/1972,6.04,0,3.6,0,6.8,0,3.3,2.9
1/3/1972,3.88,0,1.2,0,5,0,2.7,1.6
1/4/1972,2.62,0,0,0,3.2,1,-1.4,-7
1/5/1972,2.75,0,0.2,0,5,1,-1.7,-6.9
1/6/1972,7.62,0,0.3,0,7.1,1,-1.8,NA
1/7/1972,16.46,0,2.2,0,8.6,0,4.9,2
1/8/1972,17,0,7.5,0,9.4,0,5.4,4
1/9/1972,5.25,0,0.8,0,9.8,0,1.1,-3.4
1/10/1972,14.04,0,6,0,10,0,1.7,-0.7
1/11/1972,11.34,0,7.8,0,8.5,0,6,2.4
1/12/1972,11.87,0,0.3,0,9.9,0,3.5,2
1/13/1972,4.12,0,13.8,0,8,0,1,-4.1
1/14/1972,16.08,0,1.9,0,9,0,2.2,-3
1/15/1972,15.34,0,13.7,0,7.5,0,3.9,4.4
1/16/1972,16.58,0,3.5,0,8.6,0,2.5,2
1/17/1972,12.38,0,2.4,0,8.5,0,5.5,3.6
1/18/1972,12.33,0,10.5,0,11.9,0,3.2,-0.8
1/19/1972,11.25,0,0,0,5.7,0,1.6,-1.4
1/20/1972,10.41,0,0,0,5.2,1,-1.9,-7.6
1/21/1972,10.41,0,0.2,0,8.3,0,0.2,-2.5
1/22/1972,13.7,0,0,0,11.7,0,2,NA
1/23/1972,13,0,3.9,0,12.3,0,8.1,6.5
1/24/1972,14,0,0.3,0,5,0,0.6,-1.8
1/25/1972,9.13,0,1,0,10.1,0,0.6,-2.8
1/26/1972,12.87,0,3.3,0,10.8,0,5,4
1/27/1972,18.05,0,0.1,0,7.2,0,3.1,-0.1
1/28/1972,14.04,0,0.8,0,6.2,0,5.1,1.2
1/29/1972,14.92,0,0,0,3.7,0,3.3,-2.5
1/30/1972,6.92,0,3.6,0,2.5,1,-1.6,-2.9
1/31/1972,12.5,0,5.8,0,5.7,1,-11.5,-11.1
2/1/1972,17.29,0,6.2,0,8,0,1,1.4
2/2/1972,25.04,0,15.8,0,7.8,0,5,2.3
2/3/1972,9.08,0,0,0,8.5,0,4,1.4
2/4/1972,6.04,0,3.2,0,9.5,1,-2,-8.2
2/5/1972,10.46,0,1.5,0,6.5,1,-0.1,NA
2/6/1972,1.92,0,0,0,7.8,0,0.5,-5
2/7/1972,3.33,0,1.6,0,8,1,-1.5,-7.6
2/8/1972,8.38,0,0.2,0,9.9,1,-0.9,-6.9
2/9/1972,7.83,0,0.2,0,8.5,1,-1,-8.1
2/10/1972,10.21,0,7,0,9.1,0,3.4,0.5
2/11/1972,11.46,0,1.4,0,7.6,0,3.1,-4.1
2/12/1972,13.67,0,2.3,0,8.8,0,1.4,-4.2
2/13/1972,12.58,4,0,0,7.9,0,1.5,-4.7
2/14/1972,9.21,0,7.9,0,8.8,0,1,-5.2
2/15/1972,13.96,0,2,0,10.2,0,3.8,0.9
2/16/1972,17.12,0,3.1,0,6.8,0,4.8,1.5
2/17/1972,14.17,4,0,0,8,0,5,3.8
2/18/1972,12.96,4,0,0,6.2,0,5.4,0.1
2/19/1972,4.33,0,0,0,5.8,0,4.4,3.2
2/20/1972,4.12,0,0,0,5,0,4.5,4
2/21/1972,4.58,0,0,0,6.6,0,3.5,2.4
2/22/1972,7.5,0,0.1,0,6.6,0,4,2.6
2/23/1972,14.12,0,0,0,8.6,0,4.5,3.2
2/24/1972,14.42,0,0.2,0,6.7,0,5.3,2.5
2/25/1972,7.5,0,0.1,0,7.8,0,5.2,4
2/26/1972,8.29,0,0,0,10.6,0,4,-1.2
2/27/1972,11.83,0,0.1,0,10.2,0,1.5,-5
2/28/1972,8.04,0,1,0,11.2,0,7.2,6.7
2/29/1972,8.58,0,0.8,0,9.4,0,5.2,-2
3/1/1972,7.38,0,0,0,10.1,0,1,-5.5
3/2/1972,10.88,0,1,0,8.2,1,-1.8,-8.5
3/3/1972,18.12,0,10.6,0,8,0,3.5,-0.6
3/4/1972,11.42,0,0.2,0,7,0,0.4,-2
3/5/1972,8.87,0,5.5,0,9.3,0,1,-3.7
3/6/1972,18.41,0,0.5,0,9.5,0,1,-2
3/7/1972,15.83,4,0,0,7.7,0,5.6,2.8
3/8/1972,7.87,4,0,0,7.4,0,4.8,3
3/9/1972,4.83,0,0,0,8.6,1,-0.8,-6.8
3/10/1972,11.17,0,0.2,0,7.2,0,3,0
3/11/1972,18.96,4,0,0,6.4,0,4.5,3.4
3/12/1972,16.5,0,0,0,7.1,0,3.5,0.6
3/13/1972,11.46,0,0,0,7.5,0,2.3,-1.1
3/14/1972,7.75,0,0,0,10,0,2,2
3/15/1972,3.29,0,0,0,11.2,0,0.4,-5.5
3/16/1972,2.29,0,0,0,10.8,0,4.9,2.5
3/17/1972,6.5,0,0,0,11.6,0,4.6,4.8
3/18/1972,6.79,0,1.8,0,12.8,0,5.5,3.6
3/19/1972,3.71,0,1.4,0,9,0,5.5,6
3/20/1972,4.12,0,0,0,12.5,0,5.1,0.3
3/21/1972,3.63,0,0,0,13,1,-1.5,-8.3
3/22/1972,6.87,0,0,0,10,0,0.1,-6.9
3/23/1972,3.88,0,0,0,13.2,0,6,1.2
3/24/1972,6.04,0,0,0,15.4,0,6.4,1.5
3/25/1972,9.46,0,1.7,0,12.1,0,4,-2.5
3/26/1972,15.63,0,4.1,0,10,0,1.7,-1.8
3/27/1972,22.92,0,7.8,0,8.4,0,3.4,1.1
3/28/1972,16.08,0,0.3,0,10,0,2.1,-0.7
3/29/1972,9.54,0,3.8,0,11,0,1.8,-1.8
3/30/1972,9.33,0,4.9,0,13.1,0,6,4.5
3/31/1972,8.54,0,10.3,0,12.9,0,5.4,1.2
4/1/1972,17.04,0,0.1,0,18.1,0,7.6,NA
4/2/1972,17.33,0,0.3,0,15,0,12.6,11.5
4/3/1972,14.42,0,0.4,0,10.5,0,5.9,2.9
4/4/1972,14.21,0,4.8,0,11.3,0,7.9,6.1
4/5/1972,19.29,0,3.1,0,11,0,5.4,5
4/6/1972,12.62,0,3.7,0,12.4,0,4.1,0.7
4/7/1972,11.67,0,2.8,0,12.2,0,5.6,2.6
4/8/1972,14.88,0,0.1,0,12.1,0,5.5,4.8
4/9/1972,11.54,0,1.2,0,12.4,0,3,0.4
4/10/1972,18.16,0,3.4,0,10.1,0,4.5,2.2
4/11/1972,18.12,0,0,0,12,0,4.8,2.1
4/12/1972,9.17,4,0,0,12.3,0,4.9,0.3
4/13/1972,5.46,0,0,0,10,0,6,3.9
4/14/1972,13.92,0,0.5,0,13.3,0,3.1,-0.6
4/15/1972,9.5,0,0,0,11.5,0,3.5,0.3
4/16/1972,6.25,4,0,0,12.8,0,3,NA
4/17/1972,5.46,4,0,0,14.5,0,8.9,8
4/18/1972,7.75,0,0,0,13.8,0,8.2,6.4
4/19/1972,6.34,0,0,0,11.4,0,2,-3.8
4/20/1972,6.29,0,0,0,10.8,0,1.4,-3.1
4/21/1972,6.71,0,0.1,0,14.8,0,0.1,-3.8
4/22/1972,12.42,0,0,0,10.8,0,7.3,NA
4/23/1972,8.71,0,0,0,10.2,0,5.2,1.4
4/24/1972,11.34,0,0,0,10.6,0,6,1
4/25/1972,5.21,0,0,0,11.2,0,5.8,3.9
4/26/1972,8,0,0,0,10.8,0,4.2,0.2
4/27/1972,9.17,0,0,0,13,0,6,3
4/28/1972,13,0,3.5,0,11.5,0,5.6,1.5
4/29/1972,15.04,0,1,0,11,0,6.5,6
4/30/1972,11.5,0,3.4,0,12.9,0,6.3,4.6
5/1/1972,6.67,0,1.2,0,14.4,0,6.2,1.3
5/2/1972,4.5,0,0,0,13.1,0,4.3,-1.4
5/3/1972,9.62,0,0.2,0,14.5,0,6.5,4
5/4/1972,9.83,0,0,0,14.6,0,6.3,2.9
5/5/1972,9.71,0,1,0,11.9,0,7.8,2.7
5/6/1972,3.17,0,3.1,0,11.5,0,8.9,8.5
5/7/1972,8.17,0,0.6,0,11.8,0,7,5.5
5/8/1972,15.09,0,5.6,0,13.2,0,7.6,5.5
5/9/1972,10,0,4,0,14.5,0,7.6,3
5/10/1972,8.67,0,0.2,0,15.6,0,4.2,NA
5/11/1972,7.67,0,17.2,0,11,0,6.9,1.9
5/12/1972,8.87,0,1.7,0,10.8,0,4.5,2.2
5/13/1972,10.88,4,0,0,12.5,0,5.6,3.1
5/14/1972,10.41,0,0,0,11.9,0,8.1,6.4
5/15/1972,11.67,0,0,0,13.3,0,7,4.8
5/16/1972,4.21,0,0,0,13.6,0,3.5,0
5/17/1972,4.71,0,0,0,13.5,0,5.5,2.2
5/18/1972,3.21,0,3.4,0,14,0,7.5,4.4
5/19/1972,8.87,0,0.8,0,13.5,0,9,6.3
5/20/1972,10.04,0,2.5,0,13.3,0,9.5,7.1
5/21/1972,9.5,0,2,0,12.5,0,8.5,5.6
5/22/1972,8.08,0,0,0,15.5,0,8.2,5.5
5/23/1972,12.25,0,1,0,13.5,0,9.5,7
5/24/1972,13.33,0,0.8,0,16,0,9.5,8
5/25/1972,19.75,0,1.5,0,16.1,0,7,3.5
5/26/1972,24.5,0,4.5,0,14.7,0,8.5,6
5/27/1972,18,0,0,0,15.6,0,9.1,7.5
5/28/1972,15,0,0.3,0,16.3,0,9.5,6
5/29/1972,20.08,0,2.4,0,13.7,0,8.6,6.2
5/30/1972,19.55,0,3.9,0,14.5,0,8.6,7.3
5/31/1972,7.96,0,2.1,0,15,0,8.1,5.8
6/1/1972,3.25,0,1.2,0,15.4,0,7.6,3.8
6/2/1972,10.63,0,2,0,12.3,0,9.6,7.4
6/3/1972,11.38,0,6.1,0,15,0,6.1,2.1
6/4/1972,4.58,0,0.2,0,12.8,0,5.8,4
6/5/1972,5.96,0,5.4,0,13.9,0,7.2,3.2
6/6/1972,6.92,0,1.8,0,14,0,8.9,4
6/7/1972,9.04,0,0.3,0,15.5,0,5.8,2.6
6/8/1972,9.04,0,2,0,13.5,0,8,3.5
6/9/1972,7.5,0,4,0,13.6,0,8,7
6/10/1972,9,0,1.9,0,14,0,8,6
6/11/1972,6,4,0,0,13.5,0,5.6,3
6/12/1972,4.71,0,0.2,0,14.4,0,7.8,5.4
6/13/1972,9.08,4,0,0,16.9,0,5.7,4.8
6/14/1972,3.08,0,0.5,0,18,0,6.4,2.9
6/15/1972,6.92,0,0,0,17.6,0,10.5,10
6/16/1972,3.54,0,0.6,0,18.1,0,9.2,6.3
6/17/1972,15.04,0,1.6,0,16.5,0,12.7,10.3
6/18/1972,13,0,1.3,0,16.1,0,11.3,10.5
6/19/1972,11.63,0,0.1,0,16.5,0,7.5,5.3
6/20/1972,10.83,0,1.7,0,16.4,0,9.2,5.6
6/21/1972,18.38,4,0,0,17,0,9.8,5.5
6/22/1972,15.29,0,0.8,0,16.2,0,9.6,7.2
6/23/1972,12.58,0,0.4,0,13.6,0,9.3,7.1
6/24/1972,11.17,0,1.3,0,18.7,0,11.6,11.2
6/25/1972,8.21,0,0,0,17.4,0,11,10.8
6/26/1972,5.91,0,17.2,0,17.8,0,8.2,2.1
6/27/1972,8.71,0,0.5,0,15.5,0,8.5,8.2
6/28/1972,7.87,0,2.6,0,15.9,0,7,4
6/29/1972,5.09,0,4.6,0,13.8,0,9.6,5.5
6/30/1972,9.79,0,0,0,15,0,9.4,5.5
7/1/1972,12.71,0,0,0,16.3,0,8.7,5.2
7/2/1972,9.04,0,0.6,0,19.1,0,11,10
7/3/1972,8.75,0,12.1,0,15,0,9,5
7/4/1972,7.62,0,3.7,0,15,0,9,NA
7/5/1972,8.42,0,0.5,0,17,0,9,6.5
7/6/1972,5,0,2.6,0,16.7,0,10.6,8.2
7/7/1972,10.92,0,0,0,17,0,11.3,11.1
7/8/1972,4.17,0,0,0,16.5,0,7.5,1.6
7/9/1972,9.92,0,0.9,0,16,0,7.9,2.5
7/10/1972,15.25,0,2.4,0,17.4,0,7.9,6.7
7/11/1972,8.04,0,0.1,0,16.7,0,9.5,7.3
7/12/1972,7.29,0,0.3,0,18.2,0,12,9.6
7/13/1972,3.79,4,0,0,19.5,0,13.4,14.4
7/14/1972,2.5,4,0,0,21,0,15,14.6
7/15/1972,3.54,0,0,0,22.3,0,10.4,7
7/16/1972,4.33,0,0,0,21,0,11.6,9.1
7/17/1972,6.58,0,0,0,22.7,0,11.1,7
7/18/1972,9.96,0,0,0,22.5,0,13.5,8
7/19/1972,4.08,0,0,0,23.4,0,13,9.6
7/20/1972,3.67,0,0,0,24,0,12.5,10.2
7/21/1972,3.08,0,1,0,18,0,11.7,8.7
7/22/1972,3.21,0,0.1,0,20,0,14,14.5
7/23/1972,4.29,0,0,0,21.2,0,12,8.8
7/24/1972,5.46,0,3.9,0,21.9,0,12.1,8.5
7/25/1972,4.21,0,0,0,19.8,0,13,11.7
7/26/1972,4.04,0,0,0,20.4,0,13.6,9.7
7/27/1972,2.33,0,0,0,21.7,0,9.5,5
7/28/1972,3.75,0,1,0,19.8,0,12.9,8.5
7/29/1972,6.17,0,0.2,0,17.7,0,12.9,12
7/30/1972,5.09,0,2.2,0,17.5,0,12.5,8.3
7/31/1972,8.33,0,11.6,0,17.7,0,12.4,11
8/1/1972,12.42,0,0.3,0,15.2,0,11.4,10.5
8/2/1972,11.5,4,0,0,17.6,0,12,10
8/3/1972,8.63,0,0.7,0,17.9,0,9.6,6.1
8/4/1972,17.54,4,0,0,19.4,0,11.6,10.8
8/5/1972,11.21,0,2,0,20,0,11.9,11
8/6/1972,9.83,0,0.2,0,20.4,0,13.1,9.3
8/7/1972,12.62,0,11.8,0,19.7,0,11.9,7.5
8/8/1972,14.12,1,4,0,16.7,0,14,10.9
8/9/1972,9.87,0,0.1,0,16.6,0,11,8.3
8/10/1972,7.17,0,2.9,0,15.2,0,6.1,-0.5
8/11/1972,6.92,0,1.2,0,16,0,5.6,-0.6
8/12/1972,9.92,0,0.9,0,17.5,0,12.4,10.1
8/13/1972,3.92,0,0,0,18,0,10,4.9
8/14/1972,7.04,0,0.2,0,20,0,13.5,11
8/15/1972,6.67,0,0,0,17,0,9,5
8/16/1972,11.54,0,0.7,0,18.7,0,11.1,10.2
8/17/1972,15.12,0,0,0,18.6,0,14,14
8/18/1972,8.87,0,0,0,17,0,9.9,7.2
8/19/1972,8.58,0,0.1,0,20.9,0,7.7,4.1
8/20/1972,8.25,0,0.4,0,19.3,0,14.4,14.5
8/21/1972,4.29,0,0,0,20.3,0,7,4.1
8/22/1972,2.62,4,0,0,20,0,11.9,6.6
8/23/1972,7.92,0,0,0,21.6,0,11.7,7.6
8/24/1972,5,0,0,0,18.7,0,12.1,10.6
8/25/1972,5.88,0,0,0,16,0,9.5,3.7
8/26/1972,6.71,0,0,0,17.2,0,8.4,5.1
8/27/1972,6.13,0,0,0,16.2,0,9,3.6
8/28/1972,6.83,0,0,0,17.5,0,14,12.6
8/29/1972,6.92,0,0,0,17.6,0,10.7,6.2
8/30/1972,4.88,0,0,0,18.5,0,8.4,4
8/31/1972,5.33,0,0,0,17.5,0,6.9,3
9/1/1972,3.67,0,0,0,22,0,7.5,3
9/2/1972,4.75,0,0,0,23.2,0,8,4
9/3/1972,6.38,0,0,0,21.2,0,8.9,6
9/4/1972,5.91,0,0,0,15.2,0,11.5,11.3
9/5/1972,3.96,0,0,0,17.1,0,11.1,8
9/6/1972,5.96,0,1.8,0,17.5,0,7.1,3.4
9/7/1972,10,0,0,0,17,0,10.4,9.9
9/8/1972,6.17,0,2.9,0,14,0,2.4,-1.6
9/9/1972,10.67,0,0.2,0,14,0,4.4,2
9/10/1972,11.58,0,0.1,0,14.8,0,3,0
9/11/1972,12.38,4,0,0,15.7,0,6,2.4
9/12/1972,10.67,0,0.5,0,15.1,0,9.6,8.2
9/13/1972,10.13,4,0,0,16.3,0,9.5,8
9/14/1972,5,0,0,0,15.4,0,6.4,2.4
9/15/1972,4.54,0,0,0,17.5,0,3.6,0
9/16/1972,7.58,0,0.1,0,14.6,0,9.8,6
9/17/1972,3.88,0,0,0,16,0,6.1,0.5
9/18/1972,4.5,0,0,0,14,0,5.8,1.5
9/19/1972,5.83,0,0,0,13,0,9.8,9
9/20/1972,6.17,0,0.4,0,18.4,0,4.8,-0.5
9/21/1972,7.08,0,0.4,0,16,0,10.2,10
9/22/1972,4.38,0,0,0,18,0,8,4
9/23/1972,7.87,0,0,0,17.6,0,11.1,11
9/24/1972,10.29,0,0,0,13.7,0,11.1,8.9
9/25/1972,6.63,0,0,0,12.8,0,10.9,9.8
9/26/1972,3.54,0,0,0,16,0,2.5,-1.7
9/27/1972,3.5,0,0,0,17.4,0,7.2,2.1
9/28/1972,2.54,0,0,0,16,0,3.1,-1.5
9/29/1972,8.33,0,0,0,17.9,0,4,-0.4
9/30/1972,11.5,0,0,0,17.7,0,11.6,8.9
10/1/1972,11.42,0,0.4,0,14.5,0,12,10.1
10/2/1972,9.13,4,0,0,15.2,0,8.9,5.1
10/3/1972,3.5,0,0,0,16.9,0,10.9,6.5
10/4/1972,4.04,0,0,0,15.7,0,9,6.1
10/5/1972,7.04,0,0,0,15.4,0,3.8,-2
10/6/1972,5.75,0,0,0,16.5,0,10.1,5
10/7/1972,5.5,0,0.1,0,16.6,0,4.4,-0.1
10/8/1972,10.08,0,1.1,0,17.4,0,12,7.3
10/9/1972,7.71,0,9.8,0,18,0,11.6,7
10/10/1972,9.38,0,3.7,0,14.1,0,9.4,8.4
10/11/1972,11.25,0,0,0,15.6,0,9.9,8.5
10/12/1972,5.75,0,0,0,14,0,10.9,9
10/13/1972,5.91,0,0,0,14.5,0,3.5,-0.2
10/14/1972,8.87,0,0,0,13.5,0,7,0.2
10/15/1972,10.29,0,0,0,15.2,0,5.2,-0.4
10/16/1972,6.75,0,0,0,13.6,0,12,10.6
10/17/1972,10.5,0,0,0,12.2,0,11.6,10.4
10/18/1972,11.34,0,0,0,12.8,0,10.5,7.5
10/19/1972,5.83,0,0,0,10.9,0,8.5,7.1
10/20/1972,9.08,0,0,0,10,0,5.7,2.3
10/21/1972,10.88,4,0,0,12.1,0,1,-2.7
10/22/1972,20.62,4,0,0,15,0,4.3,4.8
10/23/1972,14,0,0.5,0,14.5,0,10.6,8.5
10/24/1972,9.33,0,0.8,0,13.6,0,4.1,-1.8
